-89.2511361518937,89
-257.56648003745613,87
-115.42524148405725,78
-230.16029250564307,93
-135.01971463974425,104
-277.37228802594086,91
-100.2496330315908,70
-140.3908114862365,123
-315.6892168752308,97
-232.70750338427843,84
-93.25667086597564,69
-201.31516065391463,73
-151.31573724401608,102
-164.1630285892887,101
-150.55261790217565,99
-174.19028340535232,112
-161.92998564232474,121
-247.57839070153614,146
-432.58129266265394,104
-332.5852386352677,98
-176.1986919776062,102
-89.4282409997845,71
-155.0046728609575,113
-149.43003156148393,102
-125.16319936253694,84
-249.7838638580688,97
-326.8840250398747,122
-421.9667628453134,75
-78.34412127341439,61
-101.50955508704057,88
-105.60547158103714,113
-346.23403489484303,93
-72.90688948054593,112
-180.94073669544207,80
-345.2348396870717,90
-205.31472373323112,71
-300.97950236920144,153
-133.4929168610394,67
-172.42839063822885,72
-384.49314514163666,103
-308.4842004858108,100
-159.15426909213647,64
-312.78672324743206,103
-228.40679449929527,104
-135.90836580956022,115
-113.35091916774209,58
-205.66196337793968,98
-6.563544185359916,111
-300.3982209027218,99
-164.76091134215733,93
-125.97993797944643,150
-325.0316957334052,110
-405.3981347981389,105
-235.85926556397158,91
-227.3308641708152,105
-0.17478449834524667,78
-106.37662326474964,58
-114.53878196236091,67
-280.4556243541001,85
-84.28231521764198,59
-82.05700304345552,59
-156.58471083849452,93
-325.33613046635503,101
-91.17069969978961,71
-337.6420405177388,116
-319.63692932744584,98
-240.02021079653883,105
-366.48246055372636,94
-171.75696179861137,135
-120.75921726623892,108
-85.90469251284921,78
-350.241351901655,82
-452.07125573620715,124
-68.67944473043411,110
-400.27581219060596,83
15.087857137904663,68
-115.98390189496402,84
-306.1360566278379,96
-178.0803165405179,81
-215.748193066257,120
-117.74185013499775,80
-87.92158616581887,68
-273.568936140421,110
-94.6848738081904,63
-64.9379295594968,101
-417.84596716949545,118
-408.2825455020471,82
-99.7895319529411,69
-107.57209214524218,69
-109.19559470719759,104
-108.24060484428767,67
-123.32041498817928,75
-84.64836147528398,66
-127.56767500352629,101
-192.65075146259966,160
-138.2316978430027,76
-139.17470292804722,126
-87.81556184874324,62
-61.4626517519438,83
-124.64840296853893,92
-138.28223855935838,75
-113.44482968429804,73
-87.92833629338713,111
-363.77619138871364,86
-120.9811350132405,95
-166.51343046343334,86
-70.11233551866407,70
-90.97835681088603,115
-228.3606978003614,83
-428.6165758473491,90
-83.6654681681119,70
-250.1863796025599,122
-138.04867905019233,79
-174.21554944457745,63
-134.87338764139372,69
-141.5061597963225,68
-120.78031824948721,56
-84.12745452767767,79
1.7884296729158962,133
-126.12701694726624,81
-207.20859414273366,77
-82.03709064880145,85
-124.74212410933667,72
-227.86074371770127,65
-361.6028838415728,76
-126.79338571847106,124
-227.77400626549536,77
-250.79001354809566,100
-357.0551131872385,80
-118.44236344998677,74
-198.20422062091842,117
-92.64242656913149,64
-107.19488630135929,112
-170.3153218759396,74
-280.56551252795396,140
-275.8905435267153,86
-121.52827915367223,76
-366.73414104185736,82
-235.385976219853,84
-120.18915744608827,89
-120.7032512978023,88
-246.91336646080848,101
-137.7519276600599,98
-191.3062178656619,92
0.46218320389955636,73
-138.97270922101677,130
-115.71639320955921,114
-259.596101771676,111
-66.98707753645544,78
-120.6178182106522,92
-161.95453158189525,68
-295.4279795158032,78
-118.75437277428976,98
-272.39567474467356,100
-105.81784156985303,84
-98.90493308942796,120
-145.24096971997903,92
-113.37068492033151,78
-185.48559021813895,77
11.823862058194365,71
-168.55857062116092,92
-237.15927885800687,126
-82.56145918767078,73
-96.97275805885977,104
-76.38356492973945,61
-394.4502588549195,96
-268.5637290833967,98
-324.0888287314034,94
-297.14923535161074,101
-208.96807840518704,118
-262.17629645359705,106
-234.87124702172665,86
-307.28476734394076,79
-129.76093714983503,86
-203.67578092896338,71
-102.09175204445634,82
-131.28613575567783,93
29.875025153083413,100
-90.81908123821597,62
-145.07877772355158,107
-193.46494349796941,97
-174.28127313217684,123
-204.31215045680798,136
-178.81846636419718,93
-372.44233476684127,89
-122.9299294136515,74
-96.72281490761551,77
-122.85074691090594,77
-134.21703813289716,96
-406.69124702440024,140
-216.2017404851291,115
27.91229834082067,96
-104.75462487420134,137
-328.29880026086073,91
-369.4168181491735,80
-142.1055078239662,118
-228.99533845026343,66
-139.86312901244457,134
-106.00281368185237,118
-78.67726314142807,61
-223.26678821873318,99
-277.7346364871435,90
-67.08822089292636,62
-159.7801121503586,77
-220.08162896501284,69
-127.67249371169736,86
-76.78323659646504,69
-135.7717689919043,105
-115.91137604234244,74
-469.8785238480404,84
-354.1707472262808,90
-34.183513411828216,67
-75.1180801444744,71
-85.34720930082555,110
-135.64975951425967,84
-201.5035037765884,96
-121.51834583503047,127
-137.63156825363149,83
-132.5631399317478,95
-64.69623663229072,66
-372.50861577870495,124
-151.08320836875333,80
-153.51192290806918,72
-144.83648866771472,98
-136.41247246904464,107
-204.6783507910681,111
-370.1919696537959,98
-124.15066624758263,100
-209.99561744488267,75
8.827878829680643,71
-33.12659909655997,64
-79.86480391290989,111
-178.84909741078826,118
-100.52423243948932,65
-109.19321879717282,119
-117.15401088640834,71
-222.55039656577594,84
-103.26758556599762,94
-114.26272079845027,68
-513.8613671738792,84
-341.5630276280471,90
-234.47080888069834,117
-106.17057168582414,89
-227.7312222930054,121
-139.66996092913354,85
-252.0325550607536,93
-109.70870521596964,97
-132.85657289942668,91
-175.2878060795493,73
-119.63930415948991,89
-80.90728411367077,70
-131.61234258693332,118
-358.41098923417644,96
-259.42453627363165,75
-94.05327655682785,75
-185.41784970470115,52
-117.15021511736605,92
-102.11629258494955,104
-300.5352369786102,125
-132.46323417720185,92
-79.67657989053777,74
-85.90319129323083,64
-121.91521030209832,92
-333.2236139067967,121
-247.51809216919196,100
-199.24683090490745,87
-433.3398228304517,84
-66.99920899600428,68
-156.17082648291355,83
-143.28809791181638,93
-129.19276625673072,89
-108.45467907559993,91
-108.57541089604506,64
-73.95126133994415,124
-98.46468015927692,66
-167.84376451179241,87
-247.49282545170715,91
-206.96914327906964,72
-161.76839784466858,74
-148.94568912734252,94
-103.0305514422563,68
-237.1149507697928,109
-87.7514079042642,71
-123.97484424236984,89
-79.57225792024454,70
-105.07726135809521,86
-133.66131203254096,74
-447.93749031844385,105
-129.52994639359153,106
-297.4028573961849,59
-201.32903474036758,91
-127.76778646483042,112
-523.4368433229672,141
-192.9785358033879,94
-4.062334559819803,91
-102.3906408251215,63
-358.4945977335615,106
-129.11104097753335,87
-117.74499064637494,69
-165.9501972045238,88
-337.05081747793406,101
-389.8481531367179,107
-111.55721164723337,99
-72.28227043591177,65
-105.23112168384513,115
-113.05001135897058,74
-129.5092267879109,106
-322.8669564034275,112
-126.97959241897958,107
-320.8340198364174,112
-109.87157075905573,132
-168.56256510920304,71
-401.7268965191602,90
-165.88558585409956,97
-133.31466004194698,107
-84.2100448589405,116
-137.53351117491937,78
-122.14568729118952,78
-53.49841758166282,68
-70.36802980604418,92
-121.50024872357794,117
-315.80968490638975,85
-66.4039116231128,66
-82.18794150128713,65
-318.0218236732295,129
-151.72715893121705,100
-111.08249550239617,66
-129.61472156050286,59
-44.89214957227686,69
-300.31615646291027,94
-130.86362125560044,112
-93.95260825151988,73
-108.82926395874992,106
-262.7814122845866,110
-167.18001361531915,102
-435.269011973296,107
-110.00798280379996,91
-124.70848433273221,61
-68.49357199634989,83
-156.55486205873473,123
-86.3422993215225,72
-388.7290113094905,100
-267.45703948701725,110
12.880131990375006,119
-352.61755291660484,117
-409.4352782227351,85
-93.77371255877733,89
-234.73113875589794,75
-142.70597484239758,74
-120.70009356221462,116
-71.0918176430772,98
-116.72874302808572,97
-202.06158971374833,129
-94.10372700715311,117
-126.57765398377003,82
-136.76075389374546,63
-216.6779738659095,65
-57.07262620600112,70
-95.8709475202343,69
-56.77976937510705,75
-289.20096734762785,97
-85.55170631034827,95
-198.9590676143979,83
-443.71555839536927,99
-246.47218440575998,93
-389.12553409974106,82
-107.80634555047183,64
-391.5348706316276,89
-83.61990197955353,75
-374.121324868927,99
-96.80923098110793,92
-207.9961208180618,115
-244.5831379254867,88
-198.84485437195656,74
-292.5234355990207,77
-153.58724625292243,86
-81.8798768700189,57
-121.2970495143251,110
-143.1574972402027,71
-82.75302050477757,70
-144.27704960248064,88
-138.2728200426779,81
-252.11484265268922,111
-135.0551499047328,101
-195.86369040120385,84
-183.14361162695678,88
-278.186244804803,104
-178.12490469790916,120
-99.90367569381459,62
-123.32003951098883,112
-142.53247028496708,81
-104.97140021779576,107
-152.15478398145154,111
-304.497164375945,79
-293.7616758675846,99
-33.35597938411384,70
-273.42834867471345,110
-29.342921452814522,114
-124.55486420666021,103
-318.5659695635511,84
-88.49988463222635,60
-92.7351220287769,84
-28.15975613596413,91
-187.88370645113014,94
-107.19539716923835,110
-271.17257558108383,73
-382.9927286303991,83
-170.1428050261417,90
-150.83747644014176,77
-144.77061196475978,94
-119.70349032871955,77
-116.52451169804714,97
-112.04281491435027,66
-420.1981863403509,85
-90.5128101966921,84
-170.55290517809274,107
-229.88742734024405,104
-287.2320129917571,114
-241.14112626482813,74
-104.92250821859834,88
-148.0303063438049,114
-182.6451722090544,105
-175.7326339329911,114
-337.9607124803591,119
-71.26164723378761,78
-277.9733160677745,125
-87.81447657433962,62
-162.0379110997707,105
-262.5188916917648,97
-116.09875828152187,86
-116.83521532623386,99
-208.13030663000671,128
-83.92278516650344,74
-119.35874241592626,89
-233.84638754530937,102
-456.7921464926149,115
-84.09559237040003,60
-48.55646939936908,62
-260.4773977322944,96
-170.10814155106158,121
-123.9269379333399,61
-86.85934203841931,62
-255.2503464397941,87
-121.43676094377523,145
-89.48522262302968,119
-123.25030876442204,73
-143.83544359669727,87
-172.0743380431485,75
-137.401418148595,72
-408.7053993473261,86
-82.53902276119886,83
-118.46809755882467,73
-130.3754741984022,73
-101.29547673626213,76
-165.4153723012458,118
-89.52523842504986,63
-183.50657150079354,102
-60.34556825418679,141
-133.87123933742362,66
-401.22559799229003,101
-526.4080743469315,104
-348.74438744987935,83
-570.0514847504202,102
-425.11742949060624,89
-103.21709436701579,77
-153.23079814062993,143
-321.33565501403007,160
-451.8210258271398,99
-177.5497558314097,145
-399.62085834877695,111
-91.29401696995716,82
-327.76077424162384,90
-94.1888009771865,122
-264.55765588240274,85
-56.953428514690785,62
-358.694483761919,100
-185.98533860213865,93
-106.53062719210394,91
-110.44258651824866,83
-83.28278104941445,69
-291.1439068747695,102
-194.5386049543789,89
-346.3860735912938,94
-110.15358490128426,87
-319.5844972247631,104
-201.85531993895967,125
-239.89181630392991,83
-391.3443492898209,90
-112.4817535318203,67
-47.754801686148156,130
-179.8223739107765,96
-110.63258542178602,76
-151.8539243969878,101
-110.93545471462517,104
-133.85102638430905,122
-117.48401352013981,84
-122.81737585250193,105
-186.43623037866888,85
-88.32614252334832,63
-78.58242569819559,59
-84.72215380812182,105
-101.04028112562979,74
-61.69263861849312,60
-256.0430755612982,95
-97.01660179833128,67
-131.55213083053155,91
-91.71677537732639,69
-262.03971986968475,98
-116.11848394750095,84
-47.59724871706942,65
-126.40596656162239,83
-354.7512535458021,78
-98.29299038150796,67
-349.7731776133745,128
-78.6478605032732,66
-170.50963013011813,132
-61.65103727559123,109
-55.761863537549914,127
-147.01441173691106,89
-86.86634842442626,94
-67.61458309323719,109
-210.60714594772188,76
-100.71732223856186,70
-153.38253866714996,121
-395.3837209861217,91
-265.7503179156297,83
-294.58760323224175,82
-56.17186864452815,72
-28.26021773184719,113
-176.10437730921046,113
-349.38154794448405,88
-190.077741093944,101
-255.5297397652759,122
-369.7179276968474,82
-124.93383126585174,96
-82.14702831002776,69
-160.98715677666223,60
-140.55238323885663,107
-99.64154598257133,68
-114.64608482286665,126
-222.7447541841733,86
-82.98217423707617,106
-292.28934811856027,101
-145.94620024776654,98
-111.7648772130932,83
-102.6455304654038,117
-200.841723272953,88
-114.82248879245734,110
-120.29121202431911,98
-131.8706279857612,77
-244.77439256671545,70
-99.12914011414162,74
-114.58260069092492,66
-334.43532485792866,73
-214.17442048082745,68
-396.15928154481804,91
-78.47197607707989,73
-76.96978286333825,110
-243.3420965038619,89
-365.7502408187814,86
-108.36317619676096,74
-109.13653882852336,71
-328.3768156286559,114
-209.6507232702421,96
-179.05348443418535,85
-256.4755479243578,91
-118.11366234055347,100
-400.574229570164,119
-114.27292587700204,73
-130.12260598397376,94
-343.3252291241442,130
-369.27000302281357,94
-219.68643052439919,121
-72.93814903821831,84
-121.606846815247,70
-16.79039183507257,77
-92.53401244749058,76
-100.8759077673302,88
-227.43627515079226,101
-210.95964894282613,69
-384.93440820166074,88
-139.23781231732826,101
-108.649154094466,82
-209.65421031331843,86
-494.689526254352,141
-232.94398264466946,95
-134.04708353849176,64
-127.09670209935419,98
-95.67610767296401,110
-174.12500843309678,72
-476.2393518780245,109
-128.2437722774827,98
-106.62531365660426,73
-77.02335679977969,61
-369.88961353741956,81
-267.7996134491097,70
-357.13936602557703,121
-64.25105176181798,67
-90.80209666732304,71
-311.653625553936,90
-109.45769639755403,87
-164.72652107042364,65
-133.73040884658639,70
-368.58061674879343,102
-62.21756367407947,82
9.51237377858402,77
-73.60758804164202,128
-127.82925231957185,63
-101.55867816956071,61
-365.44747789443176,128
-221.7823117492752,84
-75.49599452453062,62
-113.050847874261,71
-106.9274347305885,76
-292.93765738546017,114
-122.31667033622556,137
-111.23191534432615,92
-96.50337607389427,69
-135.3265656114126,87
-384.1956064466058,88
-167.65130970689023,111
-265.8901988192579,72
-338.22099382696706,99
-141.7858640898958,83
-141.83276390622814,93
-136.99823130557849,92
-314.64511896955,93
-79.0973903646923,94
-133.68692189283456,71
-157.34714124462923,128
-493.2336671675622,109
-164.3497599604243,70
-357.69084323034474,93
-225.865935730003,119
-381.26539271468056,116
-189.0448286935922,101
-134.5789950185033,99
-157.20161090610662,119
-160.51277064354713,100
-157.49429581001388,75
-294.73900366843816,111
-117.50081994525168,59
-70.10949249952779,69
-196.95589558590487,78
-72.98133651545183,79
-9.445091879164252,87
-148.76075161992594,91
-344.9689053268495,105
-359.5519546012768,112
-345.4966280379909,86
-405.5603624012988,84
-403.6063184577415,130
-148.53800556976398,67
-251.20590441470318,61
-490.82741538968094,124
-163.4074002126165,62
-144.03719763967368,86
-131.65351958660958,92
-135.2472378955734,76
-69.87562651372747,68
-148.71007825744715,107
-119.49268180681369,123
-111.52180509099406,65
-242.12257621584865,105
-272.73289065501024,109
-204.92226111526287,105
-167.54468853740457,63
-405.39062097105165,100
-288.6678609128444,58
-145.64143387844948,71
4.961162524687154,79
-101.80344130223274,119
-311.8006324536768,78
-95.45388546316283,73
-59.7200794356209,60
-328.82719743427236,111
-293.21131732367354,124
-79.1601012717147,68
-105.18844141369502,60
-328.8067337232442,110
-167.85567832995525,90
-90.45277155901363,73
-97.67448360371851,64
-193.47124100617668,72
-526.3100272605337,97
-27.249835523631745,93
-168.97355730657435,73
-100.09853674716356,77
-122.20214002182793,78
-67.85877154961572,60
-124.37835239010569,110
-177.87892188454754,106
-63.969292184939725,71
-85.90961298562634,113
-239.06016587263727,135
-196.68094560341407,86
-239.07375586992126,104
-55.09166838235978,64
-124.40946827125319,74
-267.7379202172401,115
-200.15937279265114,85
-136.7768643945547,126
-244.09334391636835,86
-327.3333907627085,102
-212.77440926676323,109
-293.17126239258675,120
-241.51398625098892,91
-121.18394587925636,94
-112.35666310977129,113
-176.30172595962216,93
-253.46839267634581,95
-152.84045715436656,93
-135.59556184765427,87
-341.4501660017099,82
-181.80915533665745,106
-386.7140845214371,84
-387.59102909676363,159
-233.13529621288473,72
-209.37344755862193,111
-146.22840135120273,103
-112.20950683801851,91
-94.26043432672756,75
-282.2928884381631,99
-115.43185931019384,89
-101.71936552934534,58
-225.6831502605995,108
-190.74559234235036,103
-400.6280710133837,78
-97.5665827661188,134
-296.1818096232445,78
-230.52185855349947,65
-69.59644354640187,61
-423.11089998264356,84
-330.1626419033598,92
-115.15180194759948,80
-76.47495165875776,120
-87.54406777125816,69
-209.5874954336213,93
-102.16694676272365,70
-82.88559969337997,111
-37.49051769309726,75
-82.7902348344129,76
-116.95379318365528,89
-360.27728393356836,130
-28.545187426623542,97
-186.3426651383988,103
-170.13143693849952,92
-326.72209364725575,101
-136.37806708990593,68
-92.03665436047521,86
-124.17060394470111,69
-111.33595899807776,61
-441.1556439039799,112
-101.60958259195115,88
-280.09987283773347,78
-269.7461549064302,101
-110.75618789031658,84
-135.56827172698485,99
-166.91734809659033,124
-272.4774412406993,95
-97.1822266889049,81
-110.77628753003384,79
-59.02590726323666,72
-139.45302670173956,71
-441.36612870561913,85
-160.69855495946604,57
-247.820583484264,82
-192.24861875630606,99
-113.51957639894474,107
-178.43953620182714,105
-22.460303036124287,137
-151.31850077629232,83
-159.678285622456,80
-78.02974348834428,56
2.327181923121401,101
-269.6692516024882,100
-138.65037604873316,69
-63.497035822958395,67
-137.62212031393608,81
-352.53642907827054,128
-173.20889471750883,64
-126.32052124215242,73
-154.55562098496344,106
-368.1341787400187,100
-519.0253204421185,92
-139.68329240103554,117
-342.16787081071095,118
-112.4134446900141,127
-195.0533962283548,63
-373.90472692645216,138
-297.3289723569824,99
-204.75435235156004,94
-129.94154371042333,84
-139.49396757099802,95
-11.446734330812617,105
-74.45872821530384,60
-89.75556125995385,73
-102.59341800831587,76
-316.1230250284277,81
-97.54616858415805,73
-153.68519472322458,90
-212.3313704217277,114
-107.0542513785479,149
-209.80822734038674,79
-81.81410392242097,110
-215.85743259962794,92
-464.9876521215079,96
-102.76499009668998,79
-128.88411094077463,76
-335.19370388177276,99
-321.2822981257349,139
-17.21501774272734,69
-165.91889712527194,105
-122.84092894281552,80
-119.79864206837817,118
-111.50269540081125,73
-163.98292723049826,65
-144.05720458340267,72
-282.96751037543527,81
-90.40726082788927,64
-89.02516591586223,71
-136.03470634353403,96
-143.45433723224653,85
-146.60758605402737,90
-372.28413942474407,95
-175.15390815548704,96
-146.15962515626376,75
-61.86723559016731,109
-18.521411520654738,121
-96.86336997960872,66
-64.20793636565168,65
-371.23638843020797,91
41.90670863864122,73
11.717247596776033,82
-223.93396964626322,103
-434.55414776319725,103
-70.74244532419883,92
-396.9504310844173,91
-79.94978959532762,108
-56.13610366453122,75
-334.8192203881232,87
-109.62894652988295,64
-70.33233154946586,60
-99.60396282099676,112
-69.63562358720414,70
-414.8406050291411,110
-465.4745772579256,97
-155.09063658312144,68
-29.8822959494116,101
-442.1641347960938,98
-69.23410823016681,64
-257.20003900476536,109
-111.1651892627061,119
-73.86974638198895,77
-117.23057014457945,74
-113.87597185181195,132
-203.04633842660536,81
-131.40121421850992,77
-79.47607982218278,84
-161.8886972534555,107
-120.94344951201938,76
-73.00195828942302,60
-132.56045431909493,80
-404.5661710647358,85
-380.0134117673387,98
-379.5375930874669,132
-205.15000574935846,82
-320.4200619814431,73
-225.81444779821328,80
-475.6114055147772,97
-279.7013792124246,73
